32541	1000	-2.26735e-05
25006	6000	2.5006
25130	11000	2.513
25042	16000	2.5042
24908	21000	2.4908
25012	26000	2.5012
25070	31000	2.507
25296	36000	2.5296
25317	41000	2.5317
25147	46000	2.5147
25174	51000	2.5174
24984	56000	2.4984
25153	61000	2.5153
25245	66000	2.5245
25439	71000	2.5439
24931	76000	2.4931
25045	81000	2.5045
25200	86000	2.52
25173	91000	2.5173
25248	96000	2.5248
25231	101000	2.5231
25011	106000	2.5011
25344	111000	2.5344
25247	116000	2.5247
25024	121000	2.5024
25145	126000	2.5145
25463	131000	2.5463
25261	136000	2.5261
25025	141000	2.5025
25016	146000	2.5016
25158	151000	2.5158
25519	156000	2.5519
25218	161000	2.5218
25152	166000	2.5152
25172	171000	2.5172
25140	176000	2.514
25297	181000	2.5297
25314	186000	2.5314
25355	191000	2.5355
25177	196000	2.5177
25165	201000	2.5165
25392	206000	2.5392
25251	211000	2.5251
25236	216000	2.5236
25476	221000	2.5476
25395	226000	2.5395
25395	231000	2.5395
25082	236000	2.5082
25313	241000	2.5313
25259	246000	2.5259
25230	251000	2.523
25081	256000	2.5081
25237	261000	2.5237
25362	266000	2.5362
25144	271000	2.5144
24960	276000	2.496
25411	281000	2.5411
25353	286000	2.5353
25428	291000	2.5428
25460	296000	2.546
24933	301000	2.4933
25157	306000	2.5157
25231	311000	2.5231
25371	316000	2.5371
25472	321000	2.5472
25283	326000	2.5283
25302	331000	2.5302
25052	336000	2.5052
25232	341000	2.5232
25537	346000	2.5537
25412	351000	2.5412
25345	356000	2.5345
25415	361000	2.5415
25096	366000	2.5096
25335	371000	2.5335
25084	376000	2.5084
25085	381000	2.5085
25265	386000	2.5265
25464	391000	2.5464
25352	396000	2.5352
24976	401000	2.4976
25014	406000	2.5014
25103	411000	2.5103
25204	416000	2.5204
25404	421000	2.5404
25170	426000	2.517
25212	431000	2.5212
25532	436000	2.5532
25515	441000	2.5515
25239	446000	2.5239
25381	451000	2.5381
25054	456000	2.5054
25551	461000	2.5551
25214	466000	2.5214
25825	471000	2.5825
25200	476000	2.52
25289	481000	2.5289
25245	486000	2.5245
25148	491000	2.5148
25119	496000	2.5119
25275	501000	2.5275
25128	506000	2.5128
25258	511000	2.5258
25122	516000	2.5122
25320	521000	2.532
25258	526000	2.5258
25350	531000	2.535
25289	536000	2.5289
25301	541000	2.5301
25669	546000	2.5669
25126	551000	2.5126
25106	556000	2.5106
25016	561000	2.5016
24924	566000	2.4924
25191	571000	2.5191
25369	576000	2.5369
25327	581000	2.5327
25676	586000	2.5676
25431	591000	2.5431
26227	596000	2.6227
25180	601000	2.518
25434	606000	2.5434
25083	611000	2.5083
25318	616000	2.5318
24942	621000	2.4942
25234	626000	2.5234
25496	631000	2.5496
25121	636000	2.5121
25187	641000	2.5187
25365	646000	2.5365
25206	651000	2.5206
25549	656000	2.5549
24962	661000	2.4962
25458	666000	2.5458
25159	671000	2.5159
25196	676000	2.5196
25141	681000	2.5141
25301	686000	2.5301
25384	691000	2.5384
25427	696000	2.5427
25417	701000	2.5417
25319	706000	2.5319
25327	711000	2.5327
25433	716000	2.5433
25767	721000	2.5767
25231	726000	2.5231
25320	731000	2.532
25138	736000	2.5138
25604	741000	2.5604
25366	746000	2.5366
25398	751000	2.5398
25942	756000	2.5942
25517	761000	2.5517
25314	766000	2.5314
25313	771000	2.5313
26015	776000	2.6015
25240	781000	2.524
25058	786000	2.5058
25381	791000	2.5381
25177	796000	2.5177
25649	801000	2.5649
25164	806000	2.5164
25205	811000	2.5205
25624	816000	2.5624
25501	821000	2.5501
25922	826000	2.5922
25505	831000	2.5505
25355	836000	2.5355
24989	841000	2.4989
25132	846000	2.5132
25511	851000	2.5511
25336	856000	2.5336
25100	861000	2.51
25595	866000	2.5595
26826	871000	2.6826
25204	876000	2.5204
25282	881000	2.5282
25296	886000	2.5296
25233	891000	2.5233
25349	896000	2.5349
25226	901000	2.5226
25202	906000	2.5202
25438	911000	2.5438
25379	916000	2.5379
25322	921000	2.5322
25192	926000	2.5192
25406	931000	2.5406
25121	936000	2.5121
25335	941000	2.5335
25389	946000	2.5389
25448	951000	2.5448
25657	956000	2.5657
25305	961000	2.5305
25280	966000	2.528
25183	971000	2.5183
25264	976000	2.5264
25508	981000	2.5508
25489	986000	2.5489
25478	991000	2.5478
25102	996000	2.5102
